Entity,Code,Year,Share below $1 a day,Share below $2.15 a day,Share below $3.65 a day,Share below $6.85 a day,Share below $10 a day,Share below $20 a day,Share below $30 a day,Share below $40 a day,Number below $1 a day,Number below $2.15 a day,Number below $3.65 a day,Number below $6.85 a day,Number below $10 a day,Number below $20 a day,Number below $30 a day,Number below $40 a day,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,Mean income or consumption per day,Median income or consumption per day,Threshold income or consumption per day marking the poorest decile,Threshold income or consumption per day marking the richest decile,mld,gini,polarization,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_215,income_gap_ratio_3000,income_gap_ratio_365,income_gap_ratio_4000,income_gap_ratio_685,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_215,poverty_gap_index_3000,poverty_gap_index_365,poverty_gap_index_4000,poverty_gap_index_685,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_215,avg_shortfall_3000,avg_shortfall_365,avg_shortfall_4000,avg_shortfall_685,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_215,total_shortfall_3000,total_shortfall_365,total_shortfall_4000,total_shortfall_685,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,bottom50_share,middle40_share,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Thailand,THA,2002,0.09256674,1.7592947,16.436571,50.841522,70.20625,91.67378,96.519646,98.26491,59449,1129865,10555990,32651737,45088268,58875270,61987409,63108260,5.647336,12.925951,21.381037,3626865,8301379,13731454,9.684543,6.7544227,3.1470392,18.332603,0.29017377,0.41944495,0.37215254,2.6225681,3.6552012,4.489113,5.3800373,6.39742,7.642122,9.308292,11.627492,15.700571,33.17718,3.918145,4.7709994,5.6899486,6.7544227,8.140094,9.961179,12.792818,17.21176,19.996834,23.434673,0.9720059,2.5847805,5.010576,0.465022,0.67533535,0.94972605,1686572.0,5606214.5,13041119.0,21.265493,45.22599,62.95896,18.54514,72.53912,21.161125,78.237465,35.666115,0.019684857,31.751474,57.716866,0.32626382,70.0145,3.4781635,76.879974,18.133196,0.21265493,4.522599,12.591792,0.3987205,21.761736,0.7723811,31.294985,2.4431288,12642.123,203916160.0,741345200.0,450500.34,1348953700.0,8153247.5,1974972000.0,79772400.0,2.5398371,3.5398953,4.3475003,5.21032,6.1956086,7.4010453,9.014655,11.2606945,15.205285,32.130585,22.54434,44.278477,2.0547066,7.785847,5.82535,2.7141628,2.1462786
Thailand,THA,2004,0.032412633,1.1857115,12.2074585,44.341423,64.12646,89.50462,95.42892,97.377,21169,774402,7972833,28959899,41881736,58456513,62325736,63598052,6.4748473,13.765316,22.303537,4228798,8990288,14566700,10.929816,7.6158624,3.4516287,20.524387,0.29947147,0.42540312,0.37385136,2.5308058,3.5766845,4.4186554,5.3297834,6.3618913,7.6346593,9.320001,11.560703,15.4771,33.789715,4.3404255,5.321261,6.341287,7.614865,9.182729,11.241624,14.345208,17.766905,21.202478,24.447935,1.15038,2.918588,5.4527545,0.5412412,0.8073758,1.1171527,2288799.8,7258541.0,16273228.0,7.502365,42.952724,60.133633,16.350569,70.103775,20.300488,76.30123,33.51688,0.002431706,27.54406,53.82238,0.19387057,66.89927,2.4781733,74.29985,14.861861,0.07502365,4.2952724,12.026727,0.35153726,21.031132,0.7409678,30.520493,2.2959063,1588.1757,179893470.0,703040500.0,272231.16,1310780800.0,5907612.5,1941043800.0,66489212.0,2.7661242,3.9092503,4.8295093,5.8253555,6.95343,8.3445425,10.186589,12.635636,16.916185,36.931538,22.217821,43.992462,2.131046,8.066622,5.9462905,2.6953056,2.2061658
Thailand,THA,2006,0.0036410205,0.92987514,8.660939,36.883247,57.482193,85.90476,93.933136,96.92218,2415,616689,5743894,24460794,38121919,56971628,62296009,64278331,7.3525786,14.971077,22.770609,4876195,9928747,15101360,12.251189,8.708248,3.80969,23.74697,0.29017425,0.41819033,0.3776504,2.4653847,3.5594437,4.4616485,5.401571,6.4922132,7.809376,9.478666,11.877116,15.966063,32.488518,4.9299135,6.0107403,7.2337418,8.708019,10.503064,12.857369,16.5363,19.719881,22.460302,26.067724,1.4499198,3.362549,5.935779,0.68690246,0.9779494,1.3620253,3349470.5,9709812.0,20568434.0,37.1539,40.147545,57.02449,18.001047,66.943596,20.252504,73.323845,31.650476,0.001352945,23.07769,48.98675,0.16738732,62.88222,1.7540572,71.06707,11.673723,0.37153903,4.014755,11.404898,0.38702255,20.08308,0.73921645,29.329538,2.1680577,897.2667,153050140.0,649755600.0,238672.55,1251095700.0,4245981.0,1885253800.0,53032410.0,3.0203896,4.360742,5.4660497,6.6175666,7.953733,9.567414,11.6124935,14.5508795,19.560326,39.8023,22.38026,45.13122,2.0448403,8.042483,6.2333074,2.7270231,2.2857554
Thailand,THA,2007,0.005799224,0.54169595,6.7424192,34.84536,56.328064,86.26722,94.35628,97.23714,3875,361998,4505740,23286024,37642217,57649584,63055239,64980420,6.1642957,13.080764,21.58108,4119399,8741450,14421935,12.206771,8.923645,4.0602384,23.249147,0.26020664,0.39761516,0.35953143,2.692309,3.8097353,4.6886625,5.633587,6.724418,8.005083,9.673957,12.051798,15.884428,30.836021,5.1962094,6.2844105,7.514335,8.923645,10.682804,13.062376,16.565332,17.296553,21.160086,24.034914,1.0662107,2.767901,5.1869936,0.6173932,0.9441255,1.2868742,2543289.0,8253025.5,18559216.0,7.091048,38.361065,55.72269,15.033316,66.14693,17.559124,72.82558,29.451876,0.0004111798,21.608046,48.070415,0.081434906,62.41378,1.1839098,70.81351,10.262612,0.070910476,3.8361065,11.144538,0.32321632,19.844078,0.640908,29.130232,2.0174534,274.7781,144399550.0,642477950.0,117003.66,1251273100.0,2887765.0,1892894700.0,46978468.0,3.28644,4.6504564,5.723343,6.8767905,8.208343,9.771622,11.808778,14.711353,19.389757,37.640827,23.548712,45.615265,1.8328271,7.1855016,5.7260547,2.605342,2.197813
Thailand,THA,2008,0.0014652271,0.30446866,5.2703633,32.735783,53.727997,84.35604,93.61563,96.947586,987,204993,3548443,22040426,36174114,56795436,63029757,65273103,6.0257444,13.674675,22.107956,4057027,9206918,14884897,12.90028,9.352817,4.2397146,24.803154,0.2670459,0.40288273,0.36749443,2.6869273,3.7339973,4.594951,5.539188,6.64018,7.9554744,9.648006,12.031937,16.035099,31.13424,5.3736105,6.4975724,7.834514,9.352394,11.267315,13.788758,17.511477,16.643908,20.24044,23.878553,1.0029193,2.7678144,5.27906,0.6226697,0.94652563,1.3399904,2526187.8,8714584.0,19945618.0,6.3826966,37.596207,54.78749,12.6294,64.878174,16.849297,71.62221,28.476885,9.3567294e-05,20.199688,46.216557,0.03845249,60.736115,0.88801926,69.436005,9.322131,0.06382696,3.7596204,10.957498,0.27153212,19.463453,0.61499935,28.648884,1.9506667,62.997215,136000940.0,622335900.0,55662.184,1226776700.0,2182290.2,1870001500.0,42993524.0,3.4662113,4.8169613,5.9276156,7.145707,8.566018,10.262785,12.446198,15.521535,20.685726,40.16404,23.195244,45.670517,1.8806475,7.346191,5.8501945,2.6520646,2.2059019
Thailand,THA,2009,0.0003979302,0.24722661,4.533291,29.836092,50.92997,83.40521,93.30162,96.87808,270,167653,3074190,20232944,34537473,56560120,63271241,65696567,6.2656097,13.367362,22.203733,4248939,9064897,15057163,13.342325,9.841862,4.4920397,25.226007,0.25854024,0.39601263,0.35823488,2.7077284,3.8174078,4.68445,5.632995,6.7506485,8.080106,9.727438,12.088323,15.908127,30.602777,5.6623406,6.869849,8.205825,9.841578,11.784251,14.31964,18.16088,17.693169,20.986183,23.932985,1.1085849,2.805299,5.314017,0.6965349,1.0327156,1.4132707,2959534.2,9361460.0,21279848.0,7.3283453,36.38087,53.32455,16.070618,63.681355,16.993946,70.60996,27.371134,2.9177801e-05,18.528765,44.475452,0.03973075,59.41574,0.77038497,68.40557,8.166476,0.073283456,3.638087,10.66491,0.34551832,19.104406,0.6202791,28.243984,1.8749226,19.786533,125650330.0,603208640.0,57927.18,1208759600.0,1906855.6,1855532800.0,37935204.0,3.6127393,5.0933094,6.2501454,7.515725,9.006935,10.78074,12.978663,16.128633,21.22514,40.83122,23.59323,45.803993,1.8169885,7.1279593,5.6157136,2.5632076,2.190893
Thailand,THA,2010,0.0,0.26523823,3.8855445,27.418524,49.53902,82.646774,92.575264,96.298225,0,181079,2652680,18718760,33820532,56423358,63201585,65743268,5.9461913,12.352442,20.861624,4059494,8433073,14242333,13.767732,10.078043,4.685464,26.140957,0.25521934,0.3940277,0.3548743,2.7269278,3.8851495,4.7658997,5.678868,6.7475667,8.035846,9.7090845,11.954117,15.779677,30.716864,5.9541225,7.1592655,8.518608,10.077354,12.119351,14.728812,18.527353,17.553698,21.335957,23.77663,1.0437765,2.6355119,4.9601912,0.70762765,1.0751234,1.4377314,2872610.2,9066594.0,20476648.0,,34.77796,52.360867,10.861622,63.061893,16.60498,70.07969,26.21721,0.0,17.22866,43.27457,0.028809104,58.379715,0.6451938,67.4855,7.188372,,3.477796,10.472174,0.23352489,18.918568,0.6060818,28.031876,1.795879,0.0,117620910.0,590875200.0,42286.453,1195683600.0,1607741.0,1842907000.0,33616628.0,3.754361,5.3489695,6.561563,7.818513,9.289869,11.063538,13.367208,16.458107,21.725037,42.290154,23.804413,45.478725,1.8008525,7.0320625,5.5791607,2.5940297,2.15077
Thailand,THA,2011,0.0,0.07156153,2.054709,22.949907,46.784626,83.30527,93.2603,96.6071,0,49172,1411849,15769534,32147047,57241417,64081806,66381489,4.096245,10.405331,18.563923,2814647,7149799,12755800,13.974327,10.52835,5.1887813,25.451065,0.22968431,0.37459034,0.3200718,3.0246756,4.1986604,5.077419,5.972727,6.968603,8.165851,9.681717,11.763601,15.245252,29.901495,6.4952602,7.6998816,9.010446,10.528306,12.375663,14.7820425,18.358719,16.836147,18.905472,21.811962,0.68964994,1.967177,4.0491557,0.7090274,0.99521714,1.3778639,1995661.9,7115602.5,17575756.0,,31.65213,50.18718,15.90872,61.777977,16.28636,69.35423,23.272327,0.0,14.80833,41.80856,0.011384532,57.614326,0.3346373,67.001114,5.340977,,3.1652129,10.037436,0.3420375,18.533394,0.5944522,27.741693,1.5941544,0.0,101752250.0,574557060.0,16818.668,1187653200.0,839276.7,1841535000.0,25139072.0,4.226781,5.8673453,7.0953507,8.346483,9.738154,11.411226,13.529549,16.43884,21.304213,41.785328,25.242085,44.85642,1.6363328,6.250124,4.905018,2.4173942,2.0290518
Thailand,THA,2012,0.0,0.11532052,2.3093832,22.51434,43.829937,79.04755,91.14921,95.67156,0,79752,1597101,15570246,30311479,54666927,63036077,66163606,5.7841096,12.690628,21.238153,4000118,8776460,14687674,15.064871,11.129934,5.170804,28.444187,0.25390682,0.39256668,0.35258314,2.7572577,3.8911428,4.758399,5.682231,6.771313,8.06508,9.71443,12.0384035,15.891888,30.429855,6.512059,7.839036,9.332308,11.129419,13.292853,16.109516,20.509192,17.701746,20.662724,23.648941,1.0238883,2.622229,5.0225983,0.7880771,1.1498737,1.579267,3152401.5,10091821.0,23195760.0,,32.83398,50.070156,15.054861,60.448517,16.427244,67.70781,24.168447,0.0,14.391112,39.579227,0.017361293,55.098343,0.3793681,64.77712,5.441366,,3.283398,10.014031,0.32367954,18.134556,0.5995944,27.083126,1.6555387,0.0,99524650.0,547436300.0,25814.09,1143131300.0,957612.9,1791917200.0,25777144.0,4.1537733,5.8619566,7.1684666,8.560207,10.200896,12.149939,14.634663,18.1357,23.940924,45.842182,23.860344,45.7098,1.780666,6.9673514,5.5009217,2.5557656,2.1523576
Thailand,THA,2013,0.0,0.060821895,1.7981861,19.479084,41.642944,78.1367,91.14909,95.73799,0,42319,1251153,13553274,28974580,54366428,63420264,66613158,5.0489807,11.792978,19.693726,3513010,8205390,13702618,15.3041935,11.462607,5.470211,28.536139,0.23449165,0.37847108,0.34447122,2.8826628,4.047347,4.9527225,5.8364897,6.911683,8.180715,9.877241,12.194869,15.889476,29.226795,6.919357,8.214703,9.715272,11.462232,13.646738,16.73854,20.90012,17.102167,19.859425,23.28382,0.86348504,2.342018,4.5854516,0.78414166,1.138204,1.6013597,2754697.5,9339407.0,21942820.0,,30.989979,48.689777,13.034869,59.16095,14.446721,66.7308,23.202864,0.0,12.90514,38.04459,0.00792805,53.924667,0.25977898,63.886726,4.5197053,,3.0989978,9.737956,0.2802497,17.748285,0.5273053,26.692318,1.5893961,0.0,89792160.0,529417900.0,11859.888,1125600900.0,659739.6,1778059600.0,21541520.0,4.411683,6.194138,7.5797424,8.932277,10.577773,12.519923,15.116322,18.663263,24.317562,44.72925,24.630905,46.1423,1.64944,6.5102754,5.216643,2.4895797,2.095391
Thailand,THA,2014,0.0,0.090258256,1.4076536,18.739996,40.736202,78.21801,91.31058,95.9719,0,63146,984808,13110679,28499431,54722055,63881742,67142846,4.8260765,11.281401,19.533201,3376369,7892574,13665612,15.277691,11.619302,5.6131725,28.43681,0.22474669,0.37032664,0.33235222,2.9701254,4.142866,5.046409,5.9772997,7.0287757,8.271531,9.907434,12.185532,15.7904415,28.679585,7.0343947,8.388351,9.903465,11.619302,13.748538,16.63698,20.824974,16.82448,19.616077,22.582542,0.8119623,2.2129683,4.4110937,0.7819548,1.1396257,1.5743603,2640168.0,8994580.0,21514596.0,,30.182503,48.094196,9.989174,58.826553,16.433664,66.465546,22.161547,0.0,12.295205,37.61832,0.009016122,53.714867,0.23132914,63.788246,4.1530733,,3.0182502,9.618839,0.21476725,17.647966,0.5998288,26.586218,1.5180659,0.0,86018420.0,526362660.0,13561.692,1127382800.0,590716.2,1785074400.0,19902874.0,4.537666,6.3293424,7.709748,9.131934,10.738346,12.63699,15.136272,18.616678,24.12415,43.815784,25.165476,46.154938,1.5813012,6.2519445,5.066085,2.4473767,2.0700061
Thailand,THA,2015,0.020601295,0.04653752,0.81657034,14.598018,36.522438,77.150475,90.77759,95.662415,14482,32713,574003,10261589,25673228,54232462,63811558,67245318,3.756155,9.960783,18.512245,2640367,7001872,13013071,15.9913435,12.340004,6.178736,29.027914,0.21156435,0.35987332,0.31560713,3.1652424,4.3141494,5.1862516,6.1033225,7.1490884,8.391256,9.933198,12.007422,15.352803,28.397264,7.609877,8.970147,10.57988,12.340004,14.569689,17.369585,21.208836,16.38694,18.034992,20.842907,0.615519,1.7964264,3.85849,0.80885965,1.1127595,1.5432094,2135686.2,7791399.0,20081894.0,0.19756065,27.61221,45.50751,27.177029,57.11261,16.544779,65.11614,19.423317,4.07013e-05,10.084652,35.10926,0.012647412,51.845448,0.13509971,62.291676,2.8354194,0.0019756064,2.761221,9.101502,0.5843062,17.133783,0.60388446,26.046457,1.3304971,28.610733,70889460.0,493596860.0,19114.408,1093333400.0,346631.5,1751502300.0,13653015.0,5.061648,6.8989043,8.293513,9.760033,11.432353,13.418747,15.884519,19.20148,24.551195,45.41104,25.918055,45.68468,1.5129905,5.8494153,4.6980343,2.3523424,1.9971728
Thailand,THA,2016,0.0,0.0361475,0.9829784,15.726259,37.780018,76.875565,90.25038,95.425934,0,25523,694052,11103846,26675352,54279556,63723123,67377424,4.1458945,10.754806,19.095665,2927293,7593650,13482883,16.005253,12.194284,5.972853,29.623905,0.22220352,0.3689063,0.32435095,3.0518904,4.207658,5.099111,5.9912205,7.026813,8.238884,9.807553,12.032825,15.627106,28.91694,7.4558544,8.860894,10.378304,12.193953,14.308196,17.274696,21.535149,16.383125,18.59513,21.655256,0.679227,1.9998703,4.135215,0.799122,1.1337715,1.584422,2339264.0,8609464.0,21362576.0,,28.24775,46.486748,19.405844,57.70428,14.926857,65.36881,20.516315,0.0,10.672006,35.73695,0.0070148157,52.078335,0.1467278,62.3788,3.226449,,2.824775,9.29735,0.41722566,17.311285,0.5448303,26.147526,1.4053676,0.0,75351864.0,504656000.0,10648.851,1103129100.0,378140.56,1761752800.0,15604985.0,4.884628,6.734463,8.161256,9.5891,11.2465925,13.1865425,15.697237,19.25884,25.011578,46.282295,25.376694,45.706367,1.5758654,6.1359253,4.959758,2.4293933,2.0415623
Thailand,THA,2017,0.0,0.037088282,0.82059026,15.106223,36.43865,75.80728,90.09466,95.29505,0,26295,581784,10710041,25834348,53745998,63875491,67562480,4.5832176,11.040454,19.528065,3249419,7827483,13845046,16.25334,12.499311,6.086765,29.883913,0.21783037,0.36528754,0.3267562,3.0477316,4.2057605,5.096155,6.011614,7.092306,8.385274,9.960489,12.120995,15.653404,28.42627,7.5649085,8.975504,10.608786,12.499311,14.831417,17.751415,21.977922,15.836409,18.912508,21.931059,0.72581714,2.0880265,4.2827106,0.79177684,1.1819667,1.6447387,2572814.8,9251824.0,22771482.0,,28.169676,45.844646,16.678967,56.85477,14.1265745,64.73465,20.201443,0.0,10.26465,34.75358,0.0061859596,51.22311,0.11592135,61.68892,3.051675,,2.8169677,9.168929,0.3585978,17.05643,0.51562,25.89386,1.3837988,0.0,72774520.0,492793250.0,9429.329,1089488000.0,299979.47,1749453300.0,14820542.0,4.953582,6.8357654,8.282954,9.77088,11.527366,13.62887,16.189123,19.700665,25.44201,46.20218,25.453568,46.120163,1.5481654,6.077028,4.9096546,2.3908448,2.053523
Thailand,THA,2018,0.0,0.032133956,0.9454123,15.610027,37.5555,76.17511,90.092354,95.36771,0,22856,672451,11103069,26712402,54181683,64080712,67832953,4.580992,11.317449,19.491148,3258359,8049853,13863625,15.99203,12.285716,5.9345527,29.874336,0.21578433,0.36412174,0.33112893,3.0383177,4.2048836,5.0980487,6.009318,7.0857077,8.377102,10.004253,12.221125,15.812511,28.148731,7.4524665,8.862658,10.414846,12.285308,14.625833,17.558834,21.831026,15.384808,18.634342,21.989437,0.7047768,2.1089325,4.2859936,0.75605357,1.1446813,1.6209359,2463494.0,9214516.0,22472048.0,,28.497868,46.42499,17.670238,57.384083,13.750153,65.060005,21.043499,0.0,10.702517,35.36429,0.005678103,51.698673,0.12999563,62.046234,3.284896,,2.8497868,9.284998,0.37991014,17.215225,0.5018806,26.024002,1.4414797,0.0,76124650.0,503076830.0,8683.227,1103163900.0,337490.1,1765285000.0,16004848.0,4.8588867,6.724462,8.152815,9.61012,11.331485,13.396687,15.998832,19.54406,25.287416,45.015537,25.436275,46.414993,1.5339434,6.0693116,5.033966,2.4317124,2.070132
Thailand,THA,2019,0.0,0.0950376,0.5808065,13.146917,35.111763,76.19755,90.64728,95.80243,0,67769,414160,9374773,25037411,54334766,64638548,68314567,3.4445107,9.607521,17.600649,2456204,6850908,12550628,16.043337,12.539443,6.341843,29.172802,0.19729327,0.34855723,0.31358737,3.254919,4.437827,5.3039293,6.2133236,7.235834,8.492837,10.078233,12.2176,15.548801,27.216698,7.834113,9.230761,10.728298,12.539443,14.790611,17.727339,21.85043,15.563473,17.423061,20.665825,0.53608555,1.6739242,3.637319,0.7806291,1.0923774,1.5548277,1917384.4,7483777.0,19514064.0,,26.638418,44.96097,26.297342,56.357006,20.276888,64.42186,18.97072,0.0,9.353217,34.25916,0.024992295,51.08609,0.11776945,61.71771,2.494065,,2.6638417,8.992194,0.5653929,16.9071,0.74010646,25.768745,1.2994944,0.0,66695700.0,488588800.0,38316.11,1092850400.0,306522.5,1760380700.0,12182465.0,5.2219763,7.1197553,8.509273,9.968244,11.608692,13.625344,16.168848,19.601107,24.945465,43.664665,26.445833,46.33747,1.4167985,5.559198,4.600051,2.326483,1.9772553
Togo,TGO,2006,18.703634,60.969154,81.3789,94.701096,98.15378,99.80067,99.98216,99.991234,1098696,3581475,4780392,5562970,5765789,5862531,5873192,5873725,6.524436,13.482473,21.295614,383261,791993,1250956,2.539534,1.7547483,0.7958909,5.111214,0.29402387,0.42212576,0.39021614,2.4647186,3.5926278,4.420373,5.3223577,6.3534803,7.548527,9.302726,11.8527975,16.500387,32.642006,1.0283701,1.2279402,1.4808824,1.7544711,2.1081097,2.616231,3.4960186,20.16235,22.627953,25.18087,1.3154795,3.050808,5.362423,0.14151941,0.19853182,0.26511654,54238.87,157235.81,331649.12,24.78371,76.86857,87.52345,40.885326,91.55456,54.85925,93.65946,69.342545,4.6354527,75.44941,87.349,24.927443,91.53822,44.643856,93.65125,65.66815,0.2478371,7.6868563,17.504692,0.8790346,27.466368,2.0023627,37.463787,4.749964,272297.62,44320790.0,102621790.0,3148240.2,161315250.0,9572079.0,220051970.0,26423908.0,0.6259237,0.9123601,1.1225687,1.3516309,1.613488,1.9169741,2.362459,3.0100582,4.1903296,8.289549,22.153557,45.204437,2.0659397,8.112859,6.4220033,2.9132507,2.2044115
Togo,TGO,2011,24.391117,58.887207,79.102745,93.51723,97.46035,99.65895,99.90579,99.97943,1646077,3974104,5338385,6311171,6577280,6725656,6742314,6747284,12.267733,19.83671,26.96634,827909,1338715,1819870,2.6622412,1.7783846,0.6578578,5.5289826,0.36251646,0.46020582,0.44832277,1.9054697,2.917473,3.8224711,4.8632674,5.99796,7.4120812,9.330083,12.138533,17.081305,34.531357,0.89407206,1.1526077,1.4328105,1.7772396,2.2072215,2.79684,3.772807,23.88294,28.098764,31.882631,2.929895,5.573873,8.59758,0.1698922,0.24985203,0.34019747,140655.28,334480.66,619115.1,30.329777,76.63364,87.128136,45.311718,91.246796,56.536736,93.37405,69.422134,7.3977737,74.687416,86.83099,26.682802,91.16083,44.72211,93.35484,64.92166,0.3032978,7.6633635,17.425627,0.97420204,27.374039,2.0635908,37.34962,4.7554164,499251.5,50404090.0,117198776.0,3871580.0,184564350.0,11016242.0,252008500.0,30012246.0,0.50728196,0.7767017,1.017634,1.2947191,1.5968018,1.9732748,2.4838932,3.2315702,4.5474553,9.19308,19.506641,45.962,2.5562344,10.701488,8.404526,3.1109946,2.701556
Togo,TGO,2015,18.812214,54.69216,77.39409,94.23093,97.84103,99.72864,99.93601,100.0,1405880,4087270,5783838,7042093,7311884,7452949,7468447,7473229,12.343482,18.241432,24.624954,922457,1363224,1840279,2.728988,1.9352996,0.69258094,5.5159307,0.32472074,0.4305614,0.41708523,1.8794454,3.158627,4.2727704,5.2651443,6.5075226,7.9092584,9.9032,12.505615,17.034845,31.563572,1.029563,1.298092,1.6093581,1.9352996,2.4105651,3.020697,3.9500828,27.862396,32.290123,34.22941,3.4391909,5.890181,8.428975,0.21568835,0.3124553,0.397465,198963.22,425946.56,731446.44,33.3119,75.322365,86.667564,42.94585,90.965935,53.85311,93.177536,67.0708,6.2667074,73.696175,86.43238,23.488012,90.90773,41.67913,93.177536,63.20144,0.33311903,7.5322366,17.333513,0.92333585,27.289782,1.9656386,37.27101,4.59435,468325.38,55074840.0,129185790.0,3773923.0,203812290.0,11368935.0,278534820.0,32353840.0,0.5128984,0.8619855,1.1660339,1.4368515,1.7758951,2.158427,2.7025714,3.4127672,4.6487885,8.613661,21.08351,47.352917,2.1654499,9.646232,7.964312,2.8501687,2.79433
Togo,TGO,2018,3.5719101,28.434795,56.90543,84.00371,91.924934,98.53908,99.552574,99.80427,287420,2288057,4578997,6759508,7396904,7929123,8010676,8030929,8.35076,15.661362,23.000978,671959,1260220,1850815,4.5476894,3.205116,1.3633327,8.948173,0.30337992,0.42534238,0.37906638,2.2890868,3.466459,4.4119754,5.43483,6.452383,7.7368236,9.378932,11.765039,16.032019,33.03245,1.7910618,2.2393396,2.6843684,3.2049406,3.8499522,4.7301536,6.032153,22.969196,24.930635,28.097614,1.9181026,3.9044785,6.462726,0.29447573,0.3995279,0.54033667,197875.62,503493.03,1000063.2,22.095507,64.905266,79.18525,30.005756,85.45151,40.364822,88.89687,55.264103,0.78923124,59.66412,78.02841,8.532076,85.069176,22.969774,88.72287,46.423893,0.22095506,6.490526,15.8370495,0.6451238,25.635452,1.4733161,35.55875,3.7855911,63506.906,48009800.0,125573910.0,1476080.0,205357300.0,6746310.0,285569800.0,25588732.0,1.0410056,1.576438,2.0064294,2.471592,2.9343433,3.5184672,4.265247,5.3503747,7.290864,15.022134,22.054735,44.91281,2.1171458,8.52473,6.5634546,2.7919934,2.3508132
Tonga,TON,2000,0.16156794,3.0948093,8.815826,34.09605,56.147808,88.62542,96.262726,98.27645,166,3175,9045,34984,57609,90932,98768,100835,8.363743,15.83907,22.98458,8581,16251,23583,11.346528,8.999882,3.819736,21.124737,0.24486662,0.37690175,0.33549574,2.3737435,3.875361,4.942487,6.087462,7.229613,8.66218,10.245577,12.375571,15.916898,28.291107,4.942818,6.2472453,7.4513516,8.998032,10.627685,12.697269,15.860614,30.751867,28.040295,30.477493,2.5718718,4.4412236,7.0051627,1.1070527,1.2617967,1.6457629,9499.619,20505.459,38812.027,5.294906,40.052925,55.693096,24.010988,66.40599,30.120007,73.56775,34.164845,0.0085665565,22.488708,49.358055,0.7430084,63.92393,2.6552386,72.30007,11.649006,0.052949063,4.0052924,11.138619,0.51623625,19.921799,1.0993803,29.427101,2.340292,8.789544,230740.9,1012856.9,1639.0502,1967636.1,9943.895,2967281.8,81872.77,2.6933746,4.397189,5.6080065,6.9071555,8.2031,9.828567,11.625173,14.041977,18.060152,32.100582,24.508665,47.200226,1.6373066,7.074294,5.530418,2.3477066,2.3556685
